jobpostingID,title,avg_salary,skill,city,state,companyName,size,revenue,industry,sector
1855,"Data Activation Analyst",84500,oracle,"New York",NY,"New York Times","1001 to 5000 Employees","$1 to $2 billion (USD)","News Outlet",Media
1856,"Data Analyst",85000,aws,"New York",NY,Datadog,"1001 to 5000 Employees","$100 to $500 million (USD)","Computer Hardware & Software","Information Technology"
1856,"Data Analyst",85000,excel,"New York",NY,Datadog,"1001 to 5000 Employees","$100 to $500 million (USD)","Computer Hardware & Software","Information Technology"
1856,"Data Analyst",85000,sql,"New York",NY,Datadog,"1001 to 5000 Employees","$100 to $500 million (USD)","Computer Hardware & Software","Information Technology"
1856,"Data Analyst",85000,tableau,"New York",NY,Datadog,"1001 to 5000 Employees","$100 to $500 million (USD)","Computer Hardware & Software","Information Technology"
1857,"Data Analyst - Looker",-1,agile,"New York",NY,Elasticiti,"1 to 50 Employees",Unknown,Consulting,"Business Services"
1857,"Data Analyst - Looker",-1,aws,"New York",NY,Elasticiti,"1 to 50 Employees",Unknown,Consulting,"Business Services"
1857,"Data Analyst - Looker",-1,python,"New York",NY,Elasticiti,"1 to 50 Employees",Unknown,Consulting,"Business Services"
1857,"Data Analyst - Looker",-1,sas,"New York",NY,Elasticiti,"1 to 50 Employees",Unknown,Consulting,"Business Services"
1857,"Data Analyst - Looker",-1,sql,"New York",NY,Elasticiti,"1 to 50 Employees",Unknown,Consulting,"Business Services"
1857,"Data Analyst - Looker",-1,tableau,"New York",NY,Elasticiti,"1 to 50 Employees",Unknown,Consulting,"Business Services"
1858,"Sr. Analyst, Data Visualization - Market Research",-1,communication,"New York",NY,"Prodege, LLC","201 to 500 Employees",Unknown,Internet,"Information Technology"
1858,"Sr. Analyst, Data Visualization - Market Research",-1,excel,"New York",NY,"Prodege, LLC","201 to 500 Employees",Unknown,Internet,"Information Technology"
1858,"Sr. Analyst, Data Visualization - Market Research",-1,powerpoint,"New York",NY,"Prodege, LLC","201 to 500 Employees",Unknown,Internet,"Information Technology"
1859,"Data Analyst - Japanese Bilingual",65500,python,"New York",NY,"Pasona N A, Inc.","51 to 200 Employees","$25 to $50 million (USD)","Staffing & Outsourcing","Business Services"
1859,"Data Analyst - Japanese Bilingual",65500,sql,"New York",NY,"Pasona N A, Inc.","51 to 200 Employees","$25 to $50 million (USD)","Staffing & Outsourcing","Business Services"
1859,"Data Analyst - Japanese Bilingual",65500,tableau,"New York",NY,"Pasona N A, Inc.","51 to 200 Employees","$25 to $50 million (USD)","Staffing & Outsourcing","Business Services"
1860,"Data Analyst",64500," r ","New York",NY,Teachable,"51 to 200 Employees","$10 to $25 million (USD)",Internet,"Information Technology"
1860,"Data Analyst",64500,excel,"New York",NY,Teachable,"51 to 200 Employees","$10 to $25 million (USD)",Internet,"Information Technology"
1860,"Data Analyst",64500,"power bi","New York",NY,Teachable,"51 to 200 Employees","$10 to $25 million (USD)",Internet,"Information Technology"
1860,"Data Analyst",64500,python,"New York",NY,Teachable,"51 to 200 Employees","$10 to $25 million (USD)",Internet,"Information Technology"
1860,"Data Analyst",64500,sql,"New York",NY,Teachable,"51 to 200 Employees","$10 to $25 million (USD)",Internet,"Information Technology"
1860,"Data Analyst",64500,tableau,"New York",NY,Teachable,"51 to 200 Employees","$10 to $25 million (USD)",Internet,"Information Technology"
1861,"Data Analyst",68500," r ","New York",NY,SundaySky,"51 to 200 Employees","$25 to $50 million (USD)","Computer Hardware & Software","Information Technology"
1861,"Data Analyst",68500,excel,"New York",NY,SundaySky,"51 to 200 Employees","$25 to $50 million (USD)","Computer Hardware & Software","Information Technology"
1861,"Data Analyst",68500,powerpoint,"New York",NY,SundaySky,"51 to 200 Employees","$25 to $50 million (USD)","Computer Hardware & Software","Information Technology"
1861,"Data Analyst",68500,problem-solving,"New York",NY,SundaySky,"51 to 200 Employees","$25 to $50 million (USD)","Computer Hardware & Software","Information Technology"
1861,"Data Analyst",68500,python,"New York",NY,SundaySky,"51 to 200 Employees","$25 to $50 million (USD)","Computer Hardware & Software","Information Technology"
1861,"Data Analyst",68500,sas,"New York",NY,SundaySky,"51 to 200 Employees","$25 to $50 million (USD)","Computer Hardware & Software","Information Technology"
1861,"Data Analyst",68500,sql,"New York",NY,SundaySky,"51 to 200 Employees","$25 to $50 million (USD)","Computer Hardware & Software","Information Technology"
1861,"Data Analyst",68500,tableau,"New York",NY,SundaySky,"51 to 200 Employees","$25 to $50 million (USD)","Computer Hardware & Software","Information Technology"
1862,"HR Data Analyst",-1,"power bi","New York",NY,TikTok,"1001 to 5000 Employees",Unknown,Internet,"Information Technology"
1862,"HR Data Analyst",-1,sql,"New York",NY,TikTok,"1001 to 5000 Employees",Unknown,Internet,"Information Technology"
1862,"HR Data Analyst",-1,tableau,"New York",NY,TikTok,"1001 to 5000 Employees",Unknown,Internet,"Information Technology"
1863,"Business/Data Analyst Intern: 2021 (CIO)",-1,agile,"New York",NY,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1863,"Business/Data Analyst Intern: 2021 (CIO)",-1,problem-solving,"New York",NY,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1864,"Data Analyst -1+ year Contract - NYC",-1,communication,"New York",NY,"Two95 International Inc.","1 to 50 Employees","$1 to $5 million (USD)","Staffing & Outsourcing","Business Services"
1865,"Data Analyst - Wix Answers",69000,Unknown,"New York",NY,Wix,"1001 to 5000 Employees","$500 million to $1 billion (USD)",Internet,"Information Technology"
1866,"People Data Analyst",66000,aws,"New York",NY,"Medidata Solutions","1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1866,"People Data Analyst",66000,communication,"New York",NY,"Medidata Solutions","1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1866,"People Data Analyst",66000,excel,"New York",NY,"Medidata Solutions","1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1866,"People Data Analyst",66000,problem-solving,"New York",NY,"Medidata Solutions","1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1866,"People Data Analyst",66000,sas,"New York",NY,"Medidata Solutions","1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1866,"People Data Analyst",66000,sql,"New York",NY,"Medidata Solutions","1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1866,"People Data Analyst",66000,tableau,"New York",NY,"Medidata Solutions","1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1867,"Data Analyst",75000,communication,"New York",NY,"New York City DEPARTMENT OF INVESTIGATION","51 to 200 Employees","Less than $1 million (USD)","Federal Agencies",Government
1867,"Data Analyst",75000,excel,"New York",NY,"New York City DEPARTMENT OF INVESTIGATION","51 to 200 Employees","Less than $1 million (USD)","Federal Agencies",Government
1867,"Data Analyst",75000,java,"New York",NY,"New York City DEPARTMENT OF INVESTIGATION","51 to 200 Employees","Less than $1 million (USD)","Federal Agencies",Government
1867,"Data Analyst",75000,oracle,"New York",NY,"New York City DEPARTMENT OF INVESTIGATION","51 to 200 Employees","Less than $1 million (USD)","Federal Agencies",Government
1867,"Data Analyst",75000,python,"New York",NY,"New York City DEPARTMENT OF INVESTIGATION","51 to 200 Employees","Less than $1 million (USD)","Federal Agencies",Government
1867,"Data Analyst",75000,sql,"New York",NY,"New York City DEPARTMENT OF INVESTIGATION","51 to 200 Employees","Less than $1 million (USD)","Federal Agencies",Government
1868,"Data Analyst",-1,agile,"New York",NY,Hairstory,"1 to 50 Employees","Less than $1 million (USD)","Beauty & Personal Accessories Stores",Retail
1868,"Data Analyst",-1,communication,"New York",NY,Hairstory,"1 to 50 Employees","Less than $1 million (USD)","Beauty & Personal Accessories Stores",Retail
1868,"Data Analyst",-1,sql,"New York",NY,Hairstory,"1 to 50 Employees","Less than $1 million (USD)","Beauty & Personal Accessories Stores",Retail
1869,"Data Analyst",-1,communication,"New York",NY,JellySmack,"51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1869,"Data Analyst",-1,python,"New York",NY,JellySmack,"51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1869,"Data Analyst",-1,sql,"New York",NY,JellySmack,"51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1869,"Data Analyst",-1,tableau,"New York",NY,JellySmack,"51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1870,"IB Data Analyst",79000,communication,"New York",NY,"Jefferies & Company, Inc.","1001 to 5000 Employees","$2 to $5 billion (USD)","Investment Banking & Asset Management",Finance
1870,"IB Data Analyst",79000,excel,"New York",NY,"Jefferies & Company, Inc.","1001 to 5000 Employees","$2 to $5 billion (USD)","Investment Banking & Asset Management",Finance
1870,"IB Data Analyst",79000,python,"New York",NY,"Jefferies & Company, Inc.","1001 to 5000 Employees","$2 to $5 billion (USD)","Investment Banking & Asset Management",Finance
1870,"IB Data Analyst",79000,sql,"New York",NY,"Jefferies & Company, Inc.","1001 to 5000 Employees","$2 to $5 billion (USD)","Investment Banking & Asset Management",Finance
1871,"Data Analyst",-1,aws,"New York",NY,"Deep Labs","1 to 50 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1871,"Data Analyst",-1,java,"New York",NY,"Deep Labs","1 to 50 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1871,"Data Analyst",-1,python,"New York",NY,"Deep Labs","1 to 50 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1871,"Data Analyst",-1,sas,"New York",NY,"Deep Labs","1 to 50 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1871,"Data Analyst",-1,sql,"New York",NY,"Deep Labs","1 to 50 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1872,"Data Analyst, Instrumentation",77000,communication,"New York",NY,"Walt Disney Company","10000+ Employees","$10+ billion (USD)","Motion Picture Production & Distribution",Media
1872,"Data Analyst, Instrumentation",77000,python,"New York",NY,"Walt Disney Company","10000+ Employees","$10+ billion (USD)","Motion Picture Production & Distribution",Media
1872,"Data Analyst, Instrumentation",77000,sql,"New York",NY,"Walt Disney Company","10000+ Employees","$10+ billion (USD)","Motion Picture Production & Distribution",Media
1873,"Data Analyst",55500," r ","New York",NY,BrainPOP,"51 to 200 Employees",Unknown,"K-12 Education",Education
1873,"Data Analyst",55500,communication,"New York",NY,BrainPOP,"51 to 200 Employees",Unknown,"K-12 Education",Education
1873,"Data Analyst",55500,excel,"New York",NY,BrainPOP,"51 to 200 Employees",Unknown,"K-12 Education",Education
1873,"Data Analyst",55500,python,"New York",NY,BrainPOP,"51 to 200 Employees",Unknown,"K-12 Education",Education
1873,"Data Analyst",55500,sql,"New York",NY,BrainPOP,"51 to 200 Employees",Unknown,"K-12 Education",Education
1874,"Data Analyst",85500,problem-solving,"New York",NY,Hopper,"501 to 1000 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1874,"Data Analyst",85500,sas,"New York",NY,Hopper,"501 to 1000 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1874,"Data Analyst",85500,sql,"New York",NY,Hopper,"501 to 1000 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1874,"Data Analyst",85500,tableau,"New York",NY,Hopper,"501 to 1000 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1875,"Data Analyst, Seller Insights",80500,sql,"New York",NY,Square,"1001 to 5000 Employees","$1 to $2 billion (USD)","Computer Hardware & Software","Information Technology"
1876,"Data Analyst",-1,excel,"New York",NY,"Glassview Media","51 to 200 Employees","$50 to $100 million (USD)","Advertising & Marketing","Business Services"
1876,"Data Analyst",-1,powerpoint,"New York",NY,"Glassview Media","51 to 200 Employees","$50 to $100 million (USD)","Advertising & Marketing","Business Services"
1877,"Data Analyst I - Geriatrics and Palliative Care",51500,excel,"New York",NY,"Mount Sinai","10000+ Employees","$1 to $2 billion (USD)","Health Care Services & Hospitals","Health Care"
1878,"Data Analyst",-1,"power bi","New York",NY,Quadpay,"51 to 200 Employees",Unknown,"Financial Transaction Processing",Finance
1878,"Data Analyst",-1,sql,"New York",NY,Quadpay,"51 to 200 Employees",Unknown,"Financial Transaction Processing",Finance
1878,"Data Analyst",-1,tableau,"New York",NY,Quadpay,"51 to 200 Employees",Unknown,"Financial Transaction Processing",Finance
1879,"Data Analyst / Business Intelligence - NYC",113500,communication,"New York",NY,pymetrics,"51 to 200 Employees",Unknown,"Enterprise Software & Network Solutions","Information Technology"
1879,"Data Analyst / Business Intelligence - NYC",113500,python,"New York",NY,pymetrics,"51 to 200 Employees",Unknown,"Enterprise Software & Network Solutions","Information Technology"
1879,"Data Analyst / Business Intelligence - NYC",113500,sql,"New York",NY,pymetrics,"51 to 200 Employees",Unknown,"Enterprise Software & Network Solutions","Information Technology"
1880,"Data Analyst",48500,Unknown,"New York",NY,"New York University","10000+ Employees","$5 to $10 billion (USD)","Colleges & Universities",Education
1881,"Data Analyst",-1,excel,"New York",NY,Kforce,"10000+ Employees","$1 to $2 billion (USD)","IT Services","Information Technology"
1881,"Data Analyst",-1,powerpoint,"New York",NY,Kforce,"10000+ Employees","$1 to $2 billion (USD)","IT Services","Information Technology"
1882,"Service Data Analyst & Reporting Lead",104000,communication,"New York",NY,"The Economist","1001 to 5000 Employees",Unknown,Publishing,Media
1882,"Service Data Analyst & Reporting Lead",104000,excel,"New York",NY,"The Economist","1001 to 5000 Employees",Unknown,Publishing,Media
1882,"Service Data Analyst & Reporting Lead",104000,problem-solving,"New York",NY,"The Economist","1001 to 5000 Employees",Unknown,Publishing,Media
1883,"Data Analyst",-1,communication,"New York",NY,"Harper Group","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1883,"Data Analyst",-1,excel,"New York",NY,"Harper Group","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1883,"Data Analyst",-1,"power bi","New York",NY,"Harper Group","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1883,"Data Analyst",-1,sql,"New York",NY,"Harper Group","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1883,"Data Analyst",-1,tableau,"New York",NY,"Harper Group","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1884,"Data Product Analyst",72500,communication,"New York",NY,Boxed,"51 to 200 Employees",Unknown,"General Merchandise & Superstores",Retail
1884,"Data Product Analyst",72500,excel,"New York",NY,Boxed,"51 to 200 Employees",Unknown,"General Merchandise & Superstores",Retail
1884,"Data Product Analyst",72500,powerpoint,"New York",NY,Boxed,"51 to 200 Employees",Unknown,"General Merchandise & Superstores",Retail
1884,"Data Product Analyst",72500,python,"New York",NY,Boxed,"51 to 200 Employees",Unknown,"General Merchandise & Superstores",Retail
1884,"Data Product Analyst",72500,sas,"New York",NY,Boxed,"51 to 200 Employees",Unknown,"General Merchandise & Superstores",Retail
1884,"Data Product Analyst",72500,sql,"New York",NY,Boxed,"51 to 200 Employees",Unknown,"General Merchandise & Superstores",Retail
1884,"Data Product Analyst",72500,tableau,"New York",NY,Boxed,"51 to 200 Employees",Unknown,"General Merchandise & Superstores",Retail
1885,"Data Insights Analyst",66500,agile,"New York",NY,InMarket,"1 to 50 Employees","$1 to $5 million (USD)",Unknown,Unknown
1885,"Data Insights Analyst",66500,aws,"New York",NY,InMarket,"1 to 50 Employees","$1 to $5 million (USD)",Unknown,Unknown
1885,"Data Insights Analyst",66500,communication,"New York",NY,InMarket,"1 to 50 Employees","$1 to $5 million (USD)",Unknown,Unknown
1885,"Data Insights Analyst",66500,excel,"New York",NY,InMarket,"1 to 50 Employees","$1 to $5 million (USD)",Unknown,Unknown
